buyin;code;name;unit;size;cost;price;tax
8904;CEL11795;CELULAR.SAMSUNG.SM-G935.S6 EDGE 32GB GOLD;COP;3;346;346;0.2
8927;KO10560;KOND.SENATOR AUS-18H53R120D70(a7);COP;20;198;198;0.2
8927;KO4881;KOND.FRAT-ONO AUS-18H53R120DA ,18 BTU ,18H53R120CPCDA;COP;20;198;198;0.2
8928;613;Qera;;0;0;0;0
8929;624;Reklame, publicitet;;0;0;0;0
8930;617;STUDIME DHE KERKIME/Euro;;0;0;0;0.2
8931;624;Reklame, publicitet;;0;0;0;0.2
8932;616;SIGURIME;;0;0;0;0
8935;624;Reklame, publicitet;;0;0;0;0.2
8913;616;SIGURIME;;0;0;0;0.2
8914;625;Transferime, udhetim, dieta/Euro;;0;0;0;0.2
8915;624;Reklame, publicitet/Euro;;0;0;0;0
8933;BAN10563;BANAK.OQEAN OCH 300 EG A+;COP;105;97;97;0.2
8917;616;SIGURIME;;0;0;0;0.2
8918;6271;Transporte per blerje/Euro;;0;0;0;0.2
8919;6271;Transporte per blerje/Euro;;0;0;0;0
8920;616;SIGURIME;;0;0;0;0
8921;617;STUDIME DHE KERKIME;;0;0;0;0.2
8922;6271;Transporte per blerje/Euro;;0;0;0;0.2
8923;626;Shpz.postare e telekom.;;0;0;0;0
8924;613;Qera;;0;0;0;0.2
8909;613;Qera;;0;0;0;0
8925;6271;Transporte per blerje/Euro;;0;0;0;0
8926;NAFTE6242;NAFTE;COP;4455.2;128.332;128.332;0.2
8940;624;Reklame, publicitet;;0;0;0;0.2
8941;624;Reklame, publicitet/Euro;;0;0;0;0.2
8942;624;Reklame, publicitet/Euro;;0;0;0;0.2
8943;6271;Transporte per blerje/Euro;;0;0;0;0.2
8944;615;Mirembajtje dhe riparime;;0;0;0;0
8945;617;STUDIME DHE KERKIME;;0;0;0;0.2
8946;616;SIGURIME;;0;0;0;0.2
8947;626;Shpz.postare e telekom.;;0;0;0;0.2
8950;618;Te ndryshme;;0;0;0;0.2
8951;CEL11686;CELULAR.HUAWEI.P9 LITE.BLACK DUAL SIM ,VNS-L21;COP;10;165;165;0.2
8951;CEL11706;CELULAR.HUAWEI.Y5 II DS.BLACK;COP;16;75;75;0.2
8951;CEL11707;CELULAR.HUAWEI.Y5 II DS.WHITE;COP;10;75;75;0.2
8951;CEL11897;CELULAR.HUAWEI.HONOR 7.SILVER.NEM-L21;COP;5;139;139;0.2
8951;CEL9400;CELULAR.HUAWEI P8 LITE ITA BLACK ,HUAP8LITEITABK;COP;10;125;125;0.2
8951;CEL10207;CELULAR.HUAWEI P8 LITE ,16GB,WHITE,DUAL SIM;COP;5;125;125;0.2
8951;CEL11837;CELULAR.HUAWEI.HONOR 8.WHITE;COP;3;292;292;0.2
8952;618;Te ndryshme;;0;0;0;0.2
8953;618;Te ndryshme;;0;0;0;0.2
8936;618;Te ndryshme;;0;0;0;0.2
8937;616;SIGURIME;;0;0;0;0.2
8938;616;SIGURIME;;0;0;0;0.2
8939;617;STUDIME DHE KERKIME;;0;0;0;0.2
8954;618;Te ndryshme;;0;0;0;0.2
8955;618;Te ndryshme;;0;0;0;0.2
8956;626;Shpz.postare e telekom.;;0;0;0;0.2
8957;618;Te ndryshme;;0;0;0;0.2
8958;FU11874;FU.AEG.BE400302IM;COP;30;200;200;0.2
8958;FU11875;FU.AEG.BP630302IM;COP;3;290;290;0.2
8959;TV11881;LED.TREVI.LTV 4801 SAT.HEVC 48'';COP;50;206;206;0.2
8959;DVD11882;DVD.TREVI DVX 3550.USB MPEG4.BLACK;COP;100;17.6;17.6;0.2
8960;FU11876;FU.HOTPOINT.FH 832 J IX/HA PL;COP;7;145.93;145.93;0.2
8960;FU11829;FU.INDESIT.FIMB 51K.A IX (PL);COP;59;93.84;93.84;0.2
8960;FU11877;FU.INDESIT.FIM 832J K.A IX (PL);COP;10;131;131;0.2
8960;LV9645;LVT.INDESIT XWC 61252 W FR ,6KG,1200XH;COP;34;165;165;0.2
8961;MAK11316;MAKINE RROJE.FERRARI G3000600;COP;30;9.8;9.8;0.2
8961;TO11117;TOST.GIRMI BS4000 ,PETRAVERA;COP;10;37.4;37.4;0.2
8966;618;Te ndryshme;;0;0;0;0.2
8967;LV8530;LVT.OQEAN WFO 861 L ,6KG ,800XH;COP;224;112.5;112.5;0.2
8975;FR10572;FRIGO.DELUX   FD18S , 1.3 M   GRI, STATIK;COP;184;76;76;0.2
9975;SHTR10970;SHTRYDHESE.DELUX MY-616A ,1000W;COP;868;17.85;17.85;0.2
9975;SHTR11919;SHTRYDHESE.OQEAN.OCJM 80;COP;800;19;19;0.2
9975;PERZ11920;FRULATOR.OQEAN.OCB 60 G.BLACK;COP;270;12.15;12.15;0.2
9975;PERZ11921;FRULATOR.OQEAN.OCB 60 G.SILVER;COP;270;13;13;0.2
10054;617;STUDIME DHE KERKIME;;0;0;0;0
10055;613;Qera;;0;0;0;0.2
9978;FM11191;MIKROVALE.OQEAN MWG720S 20L;COP;850;28.5;28.5;0.2
9978;FM11922;MIKROVALE.OQEAN.MWG 721 S;COP;500;30.3;30.3;0.2
10001;FR7099;FR.OQEAN MDD 300;COP;40;110;110;0.2
10056;624;Reklame, publicitet/Euro;;0;0;0;0
8948;618;Te ndryshme;;0;0;0;0.2
8949;618;Te ndryshme;;0;0;0;0.2
8963;SO11277;SOBE.OQEAN OCV 6604 VC XE;COP;90;159;159;0.2
8963;SO11911;SO.OQEAN.OCV 6622 XE;COP;80;122;122;0.2
8963;SO11912;SO.OQEAN.OCV 6604 XE;COP;50;120;120;0.2
8963;PN11913;PIAN.OQEAN.VCC 64 HL N TC;COP;149;88.5;88.5;0.2
8963;PN11914;PIAN.OQEAN.VVC 64 HL N;COP;60;83.5;83.5;0.2
8963;LS11910;LVST.OQEAN.OD 05 FI;COP;60;136;136;0.2
8964;TV11831;LED.SAMSUNG.UE55KU6172;COP;9;500;500;0.2
8964;TV11878;LED.SAMSUNG.UE49K5500.FHD SMART;COP;26;332.63;332.63;0.2
8965;LS11873;LVST.WHIRLPOOL.WUIE 2B19.TOTAL INKASO;COP;30;165;165;0.2
8965;LV11638;LVT.INDESIT IWC 71052 C ECO IT ,7KG,1000XH;COP;120;141;141;0.2
8965;LV11639;LVT.HOTPOINT FMG 823B EU M ,8KG.1200XH;COP;78;179;179;0.2
8965;FR10196;COMB.HOTPOINT EBI 18200 F;COP;4;220;220;0.2
8968;FR11916;FR.DAYA.DDP-29H4S.217LIT;COP;284;83;83;0.2
8968;FR11918;FR.DAYA.DDP-29H4.217LIT;COP;284;79;79;0.2
8969;618;Te ndryshme;;0;0;0;0.2
8970;618;Te ndryshme;;0;0;0;0.2
10001;FR4081;FR.DELUX RD 60 S  minibar;COP;300;45;45;0.2
8972;626;Shpz.postare e telekom.;;0;0;0;0.2
8973;626;Shpz.postare e telekom.;;0;0;0;0.2
8968;FR11917;FR.DAYA.DFA506DXED.SBS 517LIT;COP;48;269;269;0.2
8974;LV6325;LVT.OQEAN WFO1080L ,8kg ,1000xh,display;COP;50;130;130;0.2
8974;LV9286;LVT.OQEAN WFO 1071 L ,7KG ,1000XH;COP;149;121;121;0.2
8974;SO11277;SOBE.OQEAN OCV 6604 VC XE;COP;2;190.5;190.5;0.2
10001;FR4082;FR.DELUX RD 125 S;COP;349;57;57;0.2
10002;FR10406;COMB.OQEAN OCBH 400 I A+;COP;72;142;142;0.2
9984;626;Shpz.postare e telekom.;;0;0;0;0.2
9990;616;SIGURIME;;0;0;0;0.2
10003;624;Reklame, publicitet;;0;0;0;0
10004;624;Reklame, publicitet/Euro;;0;0;0;0.2
8962;CEL11734;CELULAR.WIKO.LUBI4.BLACK;COP;15;14.49;14.49;0.2
8962;CEL10862;CELULAR.WIKO.LUBI4BW.BLACK,WHITE;COP;15;14.49;14.49;0.2
8962;CEL11236;CELULAR.WIKO JERRYO ,ORANGE;COP;10;64.92;64.92;0.2
8962;CEL10922;CELULAR.WIKO JERRY ,BLACK;COP;20;64.92;64.92;0.2
8962;CEL11909;CELULAR.WIKO.JERRY.BLEEN/SILVER;COP;10;64.92;64.92;0.2
8962;CEL10923;CELULAR.WIKO JERRYP ,PINK+SILVER;COP;10;64.92;64.92;0.2
8962;CEL11371;CELULAR.WIKO LENNY3 ,GREY;COP;10;72.07;72.07;0.2
8962;CEL11598;CELULAR.WIKO LENNY3RG ,ROSE GOLD;COP;10;72.07;72.07;0
8962;CEL11372;CELULAR.WIKO LENNY3G,GOLD;COP;10;72.07;72.07;0.2
8962;DVD8792;DVD.LG DP132 ,DViX;COP;20;22.04;22.04;0.2
8962;GR6662;GRIRESE.MOULINEX DJ305110 ,350W,TRITATUTTO;COP;10;21.95;21.95;0.2
8962;EKS11883;EKSPRES.ARIETE.13657.PICASSO NEW NO CAPP;COP;15;61.14;61.14;0.2
8962;EKS11884;EKSPRES.GAGGIA.GG2016.BLACK;COP;20;61.42;61.42;0.2
8962;EKS10705;EKSPRES.DELONGHI EC201CDB ,1050W;COP;10;85.71;85.71;0.2
8962;EKS11885;EKSPRES.ARIETE.1388.RETRO BLACK;COP;10;90.04;90.04;0.2
8962;EKS11888;EKSPRES.MOULINEX.FG1528;COP;10;18.24;18.24;0.2
8962;EKS7452;EKSPRES.DELONGHI EN 80CW;COP;2;59.96;59.96;0.2
8962;EKS11890;EKSPRES.DELONGHI.EN80O.INISSIA NESPRESSO;COP;2;59.96;59.96;0.2
8962;EKS11891;EKSPRES.DELONGHI.ECP3121.BLACK;COP;10;93.02;93.02;0.2
8962;EKS11892;EKSPRES.ARIETE.1389.VINTAGE VERDE;COP;2;102.96;102.96;0.2
8962;EKS11893;EKSPRES.ARIETE.13295.NO MANOMETRO;COP;2;160.76;160.76;0.2
8962;TH FL11887;TH FLOKESH.ROWENTA.CV5622.2200W;COP;60;18.24;18.24;0.2
8962;TH FL11537;TH FLOKESH.ROWENTA CV7812 ,2100W;COP;20;24.38;24.38;0.2
8962;TH FL8840;TH FLOKESH.ROWENTA CV5090 230W JONIK E BARDHE;COP;10;20.68;20.68;0.2
8962;PESH11886;PESHORE.INNOFIT.INN104.1-130KG;COP;30;9.3;9.3;0.2
8962;MAS7727;MASAZHIER.ARDES M272 ,IDOMASAGIO PLANTARE;COP;15;23.21;23.21;0.2
8962;MAS11895;MASAZHIER.BEURER.FB30.HIDROMASAZH PLANETAR;COP;6;32.52;32.52;0.2
8962;MAS11465;MSAZHIER.HOMEDICS FMS230H;COP;1;36.67;36.67;0.2
8962;NGR5384;NGROHESE.INNOFIT INN051 ,cante uji ngroh;COP;50;7.67;7.67;0.2
8962;NGR11896;NGROHESE.INNOFIT.INN754.CANTE UJI ANGRY BIRDS;COP;20;11.38;11.38;0.2
8962;NGR11898;NGROHESE.MACOM.MCM920.CANTE UJI E KARIKUESHME;COP;30;8.4;8.4;0.2
8962;MAS11894;MASAZHIER.HOMEDICS.CBS1000.SEDILE MASAZHUESE;COP;4;123.72;123.72;0.2
8962;AER11899;AEROSOL.BEURER.IH21;COP;4;28.54;28.54;0.2
8962;DEP11900;DEPILATOR.ROWENTA.EP2850;COP;50;27.1;27.1;0.2
8962;PC11901;LAPTOP.LENOVO.80S900MIX.A9-9410/4GB/500GB;COP;1;441.74;441.74;0.2
8962;PC11902;LAPTOP.HP.15BA031NL.AMD A10-9600P,12GB 1TB;COP;5;510.84;510.84;0.2
8962;PRER11903;AFETATRICE.RGV.220;COP;5;48.22;48.22;0.2
8962;ROB11904;ROBOT.KENWOOD.FPP210.750W INOX;COP;5;48.5;48.5;0.2
8962;ROB11908;ROBOT.MOULINEX.FP520G.750W;COP;5;73.07;73.07;0.2
8962;TO5456;TOST.ROWENTA GC2060 ,1600 W;COP;10;49.68;49.68;0.2
8962;TO5394;TOST.ROWENTA GR3060 ,2000W,bistechiera;COP;4;69.99;69.99;0.2
8962;PJEK7421;PJEKESE AVULL.TEFAL VS4003 ,2000W,3 NDARJE INOKS;COP;5;71.07;71.07;0.2
8962;BB11905;BERESE BUKE.MOULINEX.OW240E.1650W 1,5KG;COP;5;97.54;97.54;0.2
8962;BB11355;BERESE BUKE.MOULINEX OW6101 ,1650W,1.5KG;COP;10;110.18;110.18;0.2
8962;PIAST11907;KREHER FLOKESH.REMINGTON.CB7400.2300W;COP;20;33.78;33.78;0.2
8961;HE11879;HEKUR.FERRARI.G4001200.2400W;COP;60;15.1;15.1;0.2
8961;HE11313;HEKUR.FERRARI G4000800 ,2200W;COP;10;15.7;15.7;0.2
8961;HE11314;HEKUR.FERRARI G40601 ,2000W;COP;20;11.5;11.5;0.2
8961;PERZ11131;PERZIERES.FERRARI G2003900 ,100W,1.5L ,FRULATOR;COP;30;38.1;38.1;0.2
8961;PERZ11308;SHTRYDH+BLEND.FERRARI G2001400 ,400W 2ne1;COP;100;33.9;33.9;0.2
8961;PERZ11144;PERZIERES.FERRARI G2003200 ,600W ,KIT;COP;50;24.1;24.1;0.2
8961;PERZ11134;PERZIERES.FERRARI G2003000 ,400W;COP;70;13;13;0.2
8961;PERZ8666;PERZIERES.GIRMI MX 01 ,FRULATOR I BARDH ,IMERSION;COP;200;6.5;6.5;0.2
8961;PERZ10128;PERZ.GIRMI.SB0102.SBATITORE.RED;COP;20;10.2;10.2;0.2
8961;FUR11123;FURNEL.FERRARI G1002100 ,QERAMIK 2 KORENT;COP;10;33.8;33.8;0.2
8961;PIAST11137;PIASTER KREHER.FERRARI G3002500;COP;20;13.4;13.4;0.2
8961;MAK11880;MAKINE QETHJE.FERRARI.G3001800.SET 6 COP;COP;50;16.2;16.2;0.2
9977;FR10405;COMB.OQEAN OCBH 400 NFL I A+;COP;72;175;175;0.2
9977;FR10413;COMB.OQEAN OCBH 400 F ID A+;COP;72;170;170;0.2
9983;626;Shpz.postare e telekom.;;0;0;0;0.2
10005;616;SIGURIME;;0;0;0;0
9985;618;Te ndryshme;;0;0;0;0.2
9988;626;Shpz.postare e telekom.;;0;0;0;0.2
9989;616;SIGURIME;;0;0;0;0.2
10006;624;Reklame, publicitet/Euro;;0;0;0;0.2
9991;624;Reklame, publicitet;;0;0;0;0.2
9992;618;Te ndryshme;;0;0;0;0.2
9993;624;Reklame, publicitet/Euro;;0;0;0;0
9994;624;Reklame, publicitet/Euro;;0;0;0;0
9995;618;Te ndryshme;;0;0;0;0
9996;624;Reklame, publicitet;;0;0;0;0
9997;613;Qera;;0;0;0;0
9998;624;Reklame, publicitet;;0;0;0;0
9999;618;Te ndryshme;;0;0;0;0.2
10000;618;Te ndryshme;;0;0;0;0.2
10007;624;Reklame, publicitet;;0;0;0;0
10008;617;STUDIME DHE KERKIME;;0;0;0;0
10009;615;Mirembajtje dhe riparime;;0;0;0;0.2
10010;616;SIGURIME;;0;0;0;0
10011;618;Te ndryshme;;0;0;0;0.2
10012;6271;Transporte per blerje/Euro;;0;0;0;0.2
10013;6271;Transporte per blerje/Euro;;0;0;0;0
10014;6271;Transporte per blerje/Euro;;0;0;0;0
10015;616;SIGURIME;;0;0;0;0
10016;6271;Transporte per blerje;;0;0;0;0.2
10017;6271;Transporte per blerje;;0;0;0;0
10018;6271;Transporte per blerje/USD;;0;0;0;0
10019;6271;Transporte per blerje/Euro;;0;0;0;0
10020;624;Reklame, publicitet/Euro;;0;0;0;0
10021;624;Reklame, publicitet/Euro;;0;0;0;0
10022;624;Reklame, publicitet/Euro;;0;0;0;0
9979;BAN10686;BANAK.OQEAN OCH 240G A+;COP;149;84;84;0.2
9980;FR10259;FR.OQEAN D250NFS ,SILVER,NOFROS;COP;122;128;128;0.2
10036;FR10404;BANAK.OQEAN OCH 120 A+;COP;248;64;64;0.2
10037;CEL11923;CELULAR.SAMSUNG.SM-G950.S8 BLACK;COP;10;570;570;0.2
10037;CEL11924;CELULAR.SAMSUNG.SM-G950.S8 SILVER;COP;5;570;570;0.2
10045;TV11301;LED.SUNNY 32'' FHD DLED TV DVB-T2/C BLACK;COP;200;120;120;0.2
10046;FU11668;FU.OQEAN FNV 66 GNI;COP;70;88;88;0.2
10046;FU11669;FU.OQEAN FNV 66 I;COP;70;87;87;0.2
10046;FU11924;FU.OQEAN.FNV 66 GM;COP;50;102;102;0.2
10046;FU11671;FU.OQEAN FNV 66 GNX;COP;20;101.5;101.5;0.2
10046;FU11925;FU.OQEAN.FNV 66 DNI;COP;20;110;110;0.2
10046;PN11779;PIAN.OQEAN.PN6022 I.2G+2K;COP;50;45;45;0.2
10047;618;Te ndryshme;;0;0;0;0
10048;KO10416;KOND.SENATOR AUS-12H53R150L70(a7),12BTU ,ON/OF;COP;192;130;130;0.2
10051;626;Shpz.postare e telekom.;;0;0;0;0.2
10053;SHTR9860;SHTRYDHESE.BRAUN J500;COP;44;71;71;0.2
10053;MAKAF11932;MAKINE KAFE.DELONGHI.KG79;COP;12;33;33;0.2
10053;MAKAF11933;MAKINE KAFE.DELONGHI.KG40;COP;12;22;22;0.2
10053;SHTR11937;SHTRYDHESE.KENWOOD.JE680;COP;68;51.5;51.5;0.1
10053;PERZ11943;FRULATOR.BRAUN.JB5050;COP;10;54.9;54.9;0.2
10053;PERZ11944;PERZIERES.BRAUN.MQ100.IMERSION;COP;30;13.9;13.9;0.2
10053;PERZ11945;PERZIERES.BRAUN.MQ320.SET IMERSION;COP;25;23.5;23.5;0.2
10053;PERZ11946;PERZIERES.BRAUN.MQ535.SET IMERSION;COP;12;37;37;0.2
10053;PERZ11947;PERZIERES.BRAUN.MQ735.SET IMERSION;COP;12;50.4;50.4;0.2
10053;PERZ11948;PERZIERES.BRAUN.MQ700.IMERSION;COP;12;37;37;0.2
10053;EKS11936;EKSPRES.KENWOOD.ES021;COP;24;99;99;0.2
10053;DEP5801;DEPILATOR.BRAUN SE 1370 ,SILK-EPIL;COP;50;14.75;14.75;0.2
10053;DEP9586;DEPILATOR.BRAUN SE 1170 NE;COP;120;13.2;13.2;0.2
10053;DEP8779;DEPILATOR.BRAUN 3170,(C2);COP;48;17.5;17.5;0.2
10053;BB11935;BERESE BUKE.KENWOOD.BM350;COP;12;99.7;99.7;0.2
10023;608;Te tjera;;0;0;0;0.2
10024;615;Mirembajtje dhe riparime;;0;0;0;0.2
10025;6271;Transporte per blerje/Euro;;0;0;0;0.2
10026;624;Reklame, publicitet;;0;0;0;0
10027;6271;Transporte per blerje/Euro;;0;0;0;0.2
10028;616;SIGURIME;;0;0;0;0
10029;616;SIGURIME;;0;0;0;0.2
10030;6271;Transporte per blerje/Euro;;0;0;0;0.2
10031;616;SIGURIME;;0;0;0;0
14349;618;Te ndryshme;;0;0;0;0
10033;616;SIGURIME;;0;0;0;0.2
9976;FR8137;COMB.OQEAN CNF 390 GW,300L,NF,DISPL,XHAM BARDHE;COP;12;215;215;0.2
9976;FR8138;COMB.OQEAN CNF 390 GB ,300L,NF,DISPL,XHAM I ZI;COP;60;215;215;0.2
9976;6271;Transporte per blerje/USD;;0;0;0;0
10034;616;SIGURIME;;0;0;0;0.2
10035;615;Mirembajtje dhe riparime;;0;0;0;0.2
10038;626;Shpz.postare e telekom.;;0;0;0;0.2
10039;626;Shpz.postare e telekom.;;0;0;0;0.2
10040;626;Shpz.postare e telekom.;;0;0;0;0.2
10041;626;Shpz.postare e telekom.;;0;0;0;0.2
10042;626;Shpz.postare e telekom.;;0;0;0;0.2
10043;618;Te ndryshme;;0;0;0;0.2
10044;624;Reklame, publicitet;;0;0;0;0
10049;618;Te ndryshme;;0;0;0;0.2
10050;618;Te ndryshme;;0;0;0;0.2
10052;A11926;ASP.OQEAN.FO6133HG;COP;10;75;75;0.2
10052;A11927;ASP.OQEAN.FO6134HG;COP;5;65;65;0.2
10052;A11928;ASP.OQEAN.FO6135HG;COP;5;88;88;0.2
10052;A11929;ASP.OQEAN.FO6137HG;COP;5;112;112;0.2
10052;A11930;ASP.OQEAN.FO6140HG;COP;5;95;95;0.2
10052;A11783;ASP.FRAT-ONO.FO6141HG;COP;5;90;90;0.2
10052;A11931;ASP.OQEAN.FO6142HG;COP;5;112;112;0.2
10052;A11285;ASP.OQEAN CDWN 6551 GN;COP;5;75;75;0.2
10053;PIAST11941;PIASTER.BRAUN.AS110.KREHER;COP;14;12.1;12.1;0.2
10053;HE11934;HEKUR.DELONGHI.VVX1445.KALDAJE;COP;16;70;70;0.2
10053;HE11938;HEKUR.PHILIPS.GC3810/20;COP;30;31.4;31.4;0.2
10053;MAK11939;MAKINE RROJE.BRAUN.MG5050;COP;16;37;37;0.2
10053;MAK11942;MAKINE RROJE.BRAUN.M60R;COP;50;12.3;12.3;0.2
10053;PIAST11940;PIASTER.BRAUN.ST560;COP;24;25.6;25.6;0.2
10053;PSP11159;PSP.SONY CUH-2016A PS4 500 GB;COP;48;198;198;0.2
10080;SO9355;SO.FRAT-ONO C6622FES ,SILVER;COP;80;110;110;0.2
10080;SO9149;SO.FRAT-ONO C6622FEM ,2G+2K ,INOX;COP;80;128;128;0.2
10083;618;Te ndryshme;;0;0;0;0
10088;NAFTE6242;NAFTE;COP;4488.2;128.3342;128.3342;0.2
10089;NAFTE6242;NAFTE;COP;500;136.6;136.6;0.2
10090;NAFTE6242;NAFTE;COP;500;136.6;136.6;0.2
10091;NAFTE6242;NAFTE;COP;500;136.6;136.6;0.2
10092;NAFTE6242;NAFTE;COP;500;136.6;136.6;0.2
10093;NAFTE6242;NAFTE;COP;500;136.6;136.6;0.2
10120;604;Bl.energji,avull,uje;;0;0;0;0.2
10121;618;Te ndryshme;;0;0;0;0
10122;618;Te ndryshme;;0;0;0;0.2
10127;CEL12034;CELULAR.IPHONE.6 32GB.SPACE GREY;COP;40;346;346;0.2
10127;CEL10504;CELULAR.SAMSUNG SM-G925F ,S6 EDGE ,32GB,BLACK,G925FVN;COP;20;328;328;0.2
10128;CEL12035;CELULAR.SAMSUNG.SM-G955.S8 64GB.BLACK;COP;8;634;634;0.2
10128;CEL12036;CELULAR.SAMSUNG.SM-G955.S8 64GB.SILVER;COP;4;634;634;0.2
10128;CEL12037;CELULAR.SAMSUNG.SM-G955.S8 64GB.VIOLA;COP;3;634;634;0.2
10129;TV10954;"TV SAMSUNG 49"" UE49KU6172UXXH";COP;20;423.16;423.16;0.2
10130;SC7698;SCALDABAGNO.OQEAN 80LIT VERTICAL 2Y;COP;102;43.5;43.5;0.2
10130;SC7697;SCALDABAGNO.OQEAN 80LIT HORIZONTAL 2Y ,;COP;150;46.5;46.5;0.2
10130;SC7696;SCALDABAGNO.OQEAN 50LIT VERTICAL 2Y ,;COP;24;40.5;40.5;0.2
10130;SC7700;SCALDABAGNO.OQEAN 100LIT HORIZONTAL 2Y ,;COP;12;66;66;0.2
10131;LS9682;LVST.INDESIT DIF 14B1 EU ,TOTAL INKASO;COP;14;155;155;0.2
10131;FR10196;COMB.HOTPOINT EBI 18200 F;COP;4;220;220;0.2
10057;6271;Transporte per blerje;;0;0;0;0
10057;6271;Transporte per blerje;;0;0;0;0
10058;615;Mirembajtje dhe riparime;;0;0;0;0.2
10059;616;SIGURIME;;0;0;0;0
10060;6271;Transporte per blerje/Euro;;0;0;0;0.2
10061;6271;Transporte per blerje;;0;0;0;0
10062;616;SIGURIME;;0;0;0;0.2
10063;617;STUDIME DHE KERKIME;;0;0;0;0.2
10064;6181;RIPARIME ARTIKUJ ME DIFEKT;;0;0;0;0
10065;616;SIGURIME;;0;0;0;0
10066;624;Reklame, publicitet/Euro;;0;0;0;0.2
10067;613;Qera/Euro;;0;0;0;0
10068;6271;Transporte per blerje;;0;0;0;0
10069;624;Reklame, publicitet/Euro;;0;0;0;0
10070;618;Te ndryshme;;0;0;0;0
10071;616;SIGURIME;;0;0;0;0.2
10072;618;Te ndryshme;;0;0;0;0.2
10073;624;Reklame, publicitet/Euro;;0;0;0;0.2
10074;624;Reklame, publicitet;;0;0;0;0.2
10075;624;Reklame, publicitet/Euro;;0;0;0;0.2
10076;624;Reklame, publicitet/Euro;;0;0;0;0
10077;616;SIGURIME;;0;0;0;0.2
10078;626;Shpz.postare e telekom.;;0;0;0;0.2
10079;6181;RIPARIME ARTIKUJ ME DIFEKT;;0;0;0;0
8860;6181;RIPARIME ARTIKUJ ME DIFEKT;;0;0;0;0
8677;6181;RIPARIME ARTIKUJ ME DIFEKT;;0;0;0;0
8679;6181;RIPARIME ARTIKUJ ME DIFEKT;;0;0;0;0
10081;618;Te ndryshme;;0;0;0;0
10082;618;Te ndryshme;;0;0;0;0.2
10084;624;Reklame, publicitet;;0;0;0;0
10085;624;Reklame, publicitet/Euro;;0;0;0;0
10094;LS11278;LVST.OQEAN ODA 9 V;COP;27;149;149;0.2
10094;LV8530;LVT.OQEAN WFO 861 L ,6KG ,800XH;COP;189;112.5;112.5;0.2
10095;KO10416;KOND.SENATOR AUS-12H53R150L70(a7),12BTU ,ON/OF;COP;101;130;130;0.2
10095;KO10560;KOND.SENATOR AUS-18H53R120D70(a7);COP;100;198;198;0.2
10095;KO4881;KOND.FRAT-ONO AUS-18H53R120DA ,18 BTU ,18H53R120CPCDA;COP;100;198;198;0.2
10096;BAN10687;BANAK.OQEAN OCH 200G A+;COP;193;74;74;0.2
10096;FR10413;COMB.OQEAN OCBH 400 F ID A+;COP;72;170;170;0.2
10096;FR10405;COMB.OQEAN OCBH 400 NFL I A+;COP;144;175;175;0.2
10096;6271;Transporte per blerje/USD;;0;0;0;0
10097;FR9429;COMB.SAMSUNG RB31HSR2DSA/EF;COP;9;273.28;273.28;0.2
10097;LV11268;LVT.SAMSUNG WW90K5410WW;COP;9;382.35;382.35;0.2
10097;LV10316;LVT.SAMSUNG WW80K5210UW/LE;COP;18;355;355;0.2
10097;LV11166;LVT.SAMSUNG WW70K44305W/LE;COP;18;281.85;281.85;0.2
10097;FR11949;COMB.SAMSUNG.RB30J3200SS/EF;COP;9;299.89;299.89;0.2
10097;FR11950;COMB.SAMSUNG.RS53K4600SA/EF.SBS;COP;9;722.14;722.14;0.2
10097;FR11951;COMB.SAMSUNG.RS7768FHCBC/EF;COP;5;907.9;907.9;0.2
10098;HE9612;HEKUR.BOSCH TDA2320 ,2000W;COP;16;15.05;15.05;0.2
10098;KOMB11952;KOMBINAT.BOSCH.MUM44R1.BRUMATRICE;COP;5;67.5;67.5;0.2
10098;PERZ11856;PERZIERES.BOSCH.MSM6B500;COP;35;25;25;0.2
10098;PERZ11858;PERZIERES.BOSCH.MSM2410PW;COP;5;18.5;18.5;0.2
10098;PERZ11955;PERZIERES.BOSCH.MSM14000.400W;COP;100;11.5;11.5;0.2
10098;PRER11953;AFETATRICE.BOSCH.MAS9454M;COP;3;109;109;0.2
10098;PRER11954;AFETATRICE.BOSCH.MAS6151R;COP;5;53;53;0.2
10098;PERZ11956;FRULATOR.BOSCH.MMB21P0R;COP;15;38;38;0.2
10098;HE11849;HEKUR.BOSCH.TDS1624000.KALDAJE;COP;2;85;85;0.2
10098;HE11957;HEKUR.BOSCH.TDI903231A.3200W.AVULL;COP;5;74.5;74.5;0.2
10098;TH FL11850;TH FLOKESH.BOSCH.PHD7961;COP;15;27.5;27.5;0.2
10098;FSH11958;FSHESE.SAMSUNG.BGC2U230.700W;COP;20;81.42;81.42;0.2
10098;FSH11839;FSHESE.BOSCH.BGC1UB130;COP;30;65.91;65.91;0.2
10098;FSH10525;FSHESE.BOSCH BGL2UB1108;COP;100;55.88;55.88;0.2
10098;EKS8918;EKSPOZITOR.LIPER;COP;1;18.3;18.3;0.2
10099;BAN11959;BANAK.DAYA.DCP-320HE.316LIT;COP;92;132;132;0.2
10100;LV11179;LVT.OQEAN WMM 1207 D A+++ ,7KG,1200XH;COP;216;136;136;0.2
10100;LV11289;LVT.OQEAN WMM 1408 D A+++ ,8KG,1400XH;COP;159;160;160;0.2
10101;CEL11177;CELULAR.SAMSUNG SM-J510 ,WHITE;COP;16;132;132;0.2
